metadata:2018-08-02 08:39:34
Number,Time,Oxy,Temperature1,Temperature2,Huminity,Lux,Atmospheric Pressure,
263,2018-08-02 08:58:35,0,35,34.52,56,132,1002.12,0,34
264,2018-08-02 08:58:41,0,35,34.53,56,132,1002.15,0,34
265,2018-08-02 08:58:45,0,35,34.52,56,132,1002.09,0,34
266,2018-08-02 08:58:48,0,35,34.53,56,132,1002.18,0,34
267,2018-08-02 08:58:54,0,35,34.52,56,132,1002.09,0,34
268,2018-08-02 08:58:58,0,35,34.52,56,132,1002.09,0,34
269,2018-08-02 08:59:01,0,35,34.53,56,132,1002.15,0,34
270,2018-08-02 08:59:07,0,35,34.53,56,132,1002.12,0,34
271,2018-08-02 08:59:11,0,35,34.52,56,132,1002.06,0,34
272,2018-08-02 08:59:15,0,35,34.53,56,132,1002.09,0,34
273,2018-08-02 08:59:20,0,35,34.52,56,132,1002.12,0,34
274,2018-08-02 08:59:24,0,35,34.53,56,132,1002.15,0,34
275,2018-08-02 08:59:28,0,35,34.52,56,132,1002.12,0,34
276,2018-08-02 08:59:33,0,35,34.53,56,132,1002.09,0,34
277,2018-08-02 08:59:37,0,35,34.52,56,132,1002.09,0,34
278,2018-08-02 08:59:41,0,35,34.53,56,132,1002.12,0,34
279,2018-08-02 08:59:46,0,35,34.54,56,132,1002.18,0,34
280,2018-08-02 08:59:50,0,35,34.53,56,132,1002.12,0,34
281,2018-08-02 08:59:54,0,35,34.54,56,132,1002.18,0,34
282,2018-08-02 08:59:59,0,35,34.53,56,132,1002.12,0,34
283,2018-08-02 09:00:03,0,35,34.53,56,132,1002.12,0,34
284,2018-08-02 09:00:07,0,35,34.54,56,132,1002.12,0,34
285,2018-08-02 09:00:12,0,35,34.54,56,132,1002.09,0,34
286,2018-08-02 09:00:16,0,35,34.53,56,132,1002.18,0,34
287,2018-08-02 09:00:20,0,35,34.53,56,132,1002.15,0,34
288,2018-08-02 09:00:25,0,35,34.54,56,132,1002.12,0,34
289,2018-08-02 09:00:29,0,35,34.54,56,132,1002.15,0,34
290,2018-08-02 09:00:33,0,35,34.53,56,132,1002.15,0,34
291,2018-08-02 09:00:38,0,35,34.53,56,132,1002.15,0,34
292,2018-08-02 09:00:42,0,35,34.54,56,132,1002.15,0,34
293,2018-08-02 09:00:46,0,35,34.53,56,132,1002.18,0,34
294,2018-08-02 09:00:51,0,35,34.54,56,132,1002.15,0,34
295,2018-08-02 09:00:55,0,35,34.54,56,132,1002.12,0,34
296,2018-08-02 09:00:59,0,35,34.54,56,132,1002.12,0,34
297,2018-08-02 09:01:04,0,35,34.54,56,132,1002.15,0,34
298,2018-08-02 09:01:08,0,35,34.54,56,132,1002.12,0,34
299,2018-08-02 09:01:12,0,35,34.55,56,132,1002.09,0,34
300,2018-08-02 09:01:17,0,35,34.54,56,132,1002.12,0,34
301,2018-08-02 09:01:21,0,35,34.55,56,132,1002.12,0,34
302,2018-08-02 09:01:25,0,35,34.55,56,132,1002.15,0,34
303,2018-08-02 09:01:30,0,35,34.55,56,132,1002.09,0,34
304,2018-08-02 09:01:34,0,35,34.55,56,133,1002.15,0,34
305,2018-08-02 09:01:38,0,35,34.55,56,133,1002.18,0,34
306,2018-08-02 09:01:43,0,35,34.56,56,133,1002.06,0,34
307,2018-08-02 09:01:47,0,35,34.56,56,133,1002.18,0,34
308,2018-08-02 09:01:51,0,35,34.55,56,133,1002.12,0,34
309,2018-08-02 09:01:56,0,35,34.56,56,133,1002.09,0,34
310,2018-08-02 09:02:00,0,35,34.56,56,133,1002.09,0,34
311,2018-08-02 09:02:04,0,35,34.56,56,133,1002.09,0,34
312,2018-08-02 09:02:09,0,35,34.57,56,133,1002.09,0,34
313,2018-08-02 09:02:13,0,35,34.56,56,133,1002.09,0,34
314,2018-08-02 09:02:17,0,35,34.56,56,133,1002.12,0,34
315,2018-08-02 09:02:22,0,35,34.57,56,133,1002.15,0,34
316,2018-08-02 09:02:26,0,35,34.57,56,133,1002.18,0,34
317,2018-08-02 09:02:30,0,35,34.56,56,133,1002.12,0,34
318,2018-08-02 09:02:35,0,35,34.57,56,133,1002.09,0,34
319,2018-08-02 09:02:39,0,35,34.57,56,133,1002.12,0,34
320,2018-08-02 09:02:43,0,35,34.57,56,133,1002.12,0,34
321,2018-08-02 09:02:48,0,35,34.57,56,133,1002.12,0,34
322,2018-08-02 09:02:52,0,35,34.58,56,133,1002.15,0,34
323,2018-08-02 09:02:56,0,35,34.58,56,133,1002.18,0,34
324,2018-08-02 09:03:01,0,35,34.58,56,133,1002.12,0,34
325,2018-08-02 09:03:05,0,35,34.58,56,133,1002.15,0,34
326,2018-08-02 09:03:09,0,35,34.58,56,133,1002.18,0,34
327,2018-08-02 09:03:14,0,35,34.58,56,133,1002.15,0,34
328,2018-08-02 09:03:18,0,35,34.59,56,134,1002.12,0,34
329,2018-08-02 09:03:22,0,35,34.58,56,134,1002.09,0,34
330,2018-08-02 09:03:27,0,35,34.59,56,134,1002.15,0,34
331,2018-08-02 09:03:31,0,35,34.59,56,134,1002.18,0,34
332,2018-08-02 09:03:35,0,35,34.59,56,134,1002.21,0,34
333,2018-08-02 09:03:40,0,35,34.60,56,134,1002.18,0,34
334,2018-08-02 09:03:44,0,35,34.59,56,134,1002.15,0,34
335,2018-08-02 09:03:48,0,35,34.59,56,134,1002.10,0,34
336,2018-08-02 09:03:53,0,35,34.60,55,134,1002.12,0,34
337,2018-08-02 09:03:57,0,35,34.59,56,134,1002.12,0,34
338,2018-08-02 09:04:01,0,36,34.59,56,134,1002.15,0,34
339,2018-08-02 09:04:06,0,35,34.60,55,134,1002.12,0,34
340,2018-08-02 09:04:10,0,35,34.61,56,134,1002.18,0,34
341,2018-08-02 09:04:14,0,35,34.59,55,134,1002.12,0,34
342,2018-08-02 09:04:19,0,35,34.61,55,134,1002.15,0,34
343,2018-08-02 09:04:23,0,36,34.61,56,134,1002.10,0,34
344,2018-08-02 09:04:27,0,35,34.60,55,134,1002.12,0,34
345,2018-08-02 09:04:32,0,35,34.60,55,134,1002.07,0,34
346,2018-08-02 09:04:36,0,36,34.60,56,134,1002.15,0,34
347,2018-08-02 09:04:40,0,36,34.61,56,134,1002.15,0,34
348,2018-08-02 09:04:45,0,35,34.61,55,134,1002.10,0,34
349,2018-08-02 09:04:49,0,36,34.60,56,134,1002.18,0,34
350,2018-08-02 09:04:53,0,35,34.60,55,134,1002.15,0,34
351,2018-08-02 09:04:58,0,35,34.61,55,134,1002.10,0,34
352,2018-08-02 09:05:02,0,35,34.61,55,135,1002.10,0,34
353,2018-08-02 09:05:06,0,35,34.61,55,135,1002.07,0,34
354,2018-08-02 09:05:12,0,36,34.61,56,135,1002.15,0,34
355,2018-08-02 09:05:15,0,35,34.62,55,135,1002.13,0,34
356,2018-08-02 09:05:19,0,36,34.61,56,135,1002.13,0,34
357,2018-08-02 09:05:25,0,36,34.62,56,135,1002.18,0,34
358,2018-08-02 09:05:28,0,35,34.61,55,135,1002.04,0,34
359,2018-08-02 09:05:32,0,36,34.62,56,135,1002.18,0,34
360,2018-08-02 09:05:38,0,35,34.62,55,135,1002.13,0,34
361,2018-08-02 09:05:41,0,36,34.62,56,135,1002.13,0,34
362,2018-08-02 09:05:45,0,36,34.62,56,135,1002.13,0,34
