metadata:2018-05-15 19:35:58
Number,Time,Oxy,Temperature1,Temperature2,Huminity,Lux,Atmospheric Pressure,
13744,2018-05-16 12:42:25,0.3616,23,23.32,64,742,997.16,0
13745,2018-05-16 12:42:29,0.3616,23,23.32,64,746,997.14,0
13746,2018-05-16 12:42:34,0.3630,23,23.33,64,755,997.25,0
13747,2018-05-16 12:42:38,0.3656,23,23.33,64,775,997.19,0
13748,2018-05-16 12:42:42,0.3656,23,23.33,64,780,997.25,0
13749,2018-05-16 12:42:47,0.3656,23,23.33,64,799,997.28,0
13750,2018-05-16 12:42:51,0.3656,23,23.34,64,813,997.19,0
13751,2018-05-16 12:42:55,0.3630,23,23.33,64,831,997.19,0
13752,2018-05-16 12:43:01,0.3616,23,23.34,64,825,997.31,0
13753,2018-05-16 12:43:05,0.3616,23,23.33,64,823,997.19,0
13754,2018-05-16 12:43:09,0.3616,23,23.34,64,823,997.22,0
13755,2018-05-16 12:43:14,0.3616,23,23.33,64,823,997.19,0
13756,2018-05-16 12:43:18,0.3616,23,23.33,64,833,997.28,0
13757,2018-05-16 12:43:22,0.3630,23,23.34,64,847,997.28,0
13758,2018-05-16 12:43:28,0.3656,23,23.34,64,864,997.28,0
13759,2018-05-16 12:43:32,0.3643,23,23.34,64,868,997.19,0
13760,2018-05-16 12:43:36,0.3616,23,23.34,64,872,997.31,0
13761,2018-05-16 12:43:41,0.3616,23,23.34,64,869,997.22,0
13762,2018-05-16 12:43:45,0.3616,23,23.35,64,878,997.31,0
13763,2018-05-16 12:43:49,0.3656,23,23.35,64,879,997.25,0
13764,2018-05-16 12:43:55,0.3656,23,23.35,64,875,997.20,0
13765,2018-05-16 12:43:59,0.3656,23,23.35,64,871,997.25,0
13766,2018-05-16 12:44:03,0.3630,23,23.35,64,859,997.20,0
13767,2018-05-16 12:44:08,0.3616,23,23.36,64,853,997.36,0
13768,2018-05-16 12:44:12,0.3616,23,23.36,64,847,997.25,0
13769,2018-05-16 12:44:16,0,23,23.36,63,855,997.22,0
13770,2018-05-16 12:44:22,0.3616,23,23.36,64,872,997.25,0
13771,2018-05-16 12:44:26,0.3616,23,23.37,64,878,997.22,0
13772,2018-05-16 12:44:30,0.3616,23,23.37,63,870,997.25,0
13773,2018-05-16 12:44:35,0.3616,23,23.37,63,864,997.22,0
13774,2018-05-16 12:44:39,0.3616,23,23.38,64,859,997.39,0
13775,2018-05-16 12:44:43,0.3616,23,23.38,63,855,997.22,0
13776,2018-05-16 12:44:48,0.3616,23,23.37,63,849,997.25,0
13777,2018-05-16 12:44:53,0.3616,23,23.37,64,850,997.22,0
13778,2018-05-16 12:44:57,0.3616,23,23.37,63,860,997.28,0
13779,2018-05-16 12:45:02,0.3616,23,23.38,63,871,997.22,0
13780,2018-05-16 12:45:06,0.3616,23,23.38,63,875,997.25,0
13781,2018-05-16 12:45:10,0.3616,23,23.38,63,874,997.34,0
13782,2018-05-16 12:45:15,0.3616,23,23.39,63,873,997.37,0
13783,2018-05-16 12:45:19,0.3616,23,23.38,63,872,997.25,0
13784,2018-05-16 12:45:23,0.3616,23,23.38,63,879,997.37,0
13785,2018-05-16 12:45:29,0.3616,23,23.39,63,891,997.39,0
13786,2018-05-16 12:45:33,0.3616,23,23.40,63,883,997.31,0
13787,2018-05-16 12:45:37,0.3616,23,23.39,63,882,997.25,0
13788,2018-05-16 12:45:42,0.3616,23,23.39,63,877,997.28,0
13789,2018-05-16 12:45:46,0.3616,23,23.40,63,876,997.31,0
13790,2018-05-16 12:45:50,0.3616,23,23.40,63,876,997.34,0
13791,2018-05-16 12:45:56,0.3616,23,23.40,63,872,997.28,0
13792,2018-05-16 12:46:00,0.3616,23,23.41,63,862,997.28,0
13793,2018-05-16 12:46:04,0.3616,23,23.40,63,854,997.25,0
13794,2018-05-16 12:46:09,0.3616,23,23.40,63,850,997.28,0
13795,2018-05-16 12:46:13,0.3616,23,23.41,63,847,997.31,0
13796,2018-05-16 12:46:17,0.3616,23,23.41,63,842,997.31,0
13797,2018-05-16 12:46:23,0.3616,23,23.40,63,836,997.31,0
13798,2018-05-16 12:46:27,0.3616,23,23.42,63,835,997.26,0
13799,2018-05-16 12:46:31,0.3616,23,23.42,63,829,997.28,0
13800,2018-05-16 12:46:36,0.3616,23,23.43,63,825,997.34,0
13801,2018-05-16 12:46:40,0.3616,23,23.41,63,822,997.28,0
13802,2018-05-16 12:46:44,0.3616,23,23.42,63,822,997.34,0
13803,2018-05-16 12:46:50,0.3616,23,23.42,63,821,997.31,0
13804,2018-05-16 12:46:54,0.3616,23,23.42,63,822,997.34,0
13805,2018-05-16 12:46:58,0.3589,23,23.42,63,819,997.37,0
13806,2018-05-16 12:47:03,0.3589,23,23.42,63,811,997.42,0
13807,2018-05-16 12:47:07,0.3603,23,23.42,63,809,997.34,0
13808,2018-05-16 12:47:11,0.3616,23,23.43,63,807,997.37,0
13809,2018-05-16 12:47:16,0.3616,23,23.42,63,801,997.31,0
13810,2018-05-16 12:47:21,0.3616,23,23.42,63,796,997.31,0
13811,2018-05-16 12:47:25,0.3603,23,23.43,63,790,997.45,0
13812,2018-05-16 12:47:30,0.3589,23,23.43,63,779,997.34,0
13813,2018-05-16 12:47:34,0.3603,23,23.43,63,771,997.37,0
13814,2018-05-16 12:47:38,0.3616,23,23.44,63,763,997.37,0
13815,2018-05-16 12:47:43,0.3616,23,23.43,64,754,997.45,0
13816,2018-05-16 12:47:47,0.3603,23,23.44,63,749,997.40,0
13817,2018-05-16 12:47:51,0.3576,23,23.43,63,744,997.34,0
13818,2018-05-16 12:47:57,0.3576,23,23.44,63,740,997.37,0
13819,2018-05-16 12:48:01,0.3576,23,23.44,63,738,997.37,0
13820,2018-05-16 12:48:05,0.3576,23,23.44,63,737,997.43,0
13821,2018-05-16 12:48:10,0.3576,23,23.44,63,737,997.43,0
13822,2018-05-16 12:48:14,0.3576,23,23.44,63,739,997.51,0
13823,2018-05-16 12:48:18,0.3576,23,23.44,63,740,997.43,0
13824,2018-05-16 12:48:24,0.3576,23,23.44,63,740,997.54,0
13825,2018-05-16 12:48:28,0.3576,23,23.44,63,738,997.43,0
13826,2018-05-16 12:48:32,0.3576,23,23.43,63,735,997.43,0
13827,2018-05-16 12:48:37,0.3576,23,23.44,63,734,997.43,0
13828,2018-05-16 12:48:41,0.3576,23,23.44,63,735,997.40,0
13829,2018-05-16 12:48:45,0.3576,23,23.44,63,738,997.45,0
13830,2018-05-16 12:48:51,0.3576,23,23.43,63,747,997.45,0
13831,2018-05-16 12:48:55,0.3576,23,23.44,63,751,997.37,0
13832,2018-05-16 12:48:59,0.3576,23,23.43,63,754,997.37,0
13833,2018-05-16 12:49:04,0.3576,23,23.42,63,760,997.45,0
13834,2018-05-16 12:49:08,0.3576,23,23.42,63,766,997.42,0
13835,2018-05-16 12:49:12,0.3576,23,23.43,63,773,997.45,0
13836,2018-05-16 12:49:18,0.3576,23,23.42,63,780,997.42,0
13837,2018-05-16 12:49:22,0.3576,23,23.42,63,784,997.45,0
13838,2018-05-16 12:49:26,0.3576,23,23.42,63,785,997.42,0
13839,2018-05-16 12:49:31,0.3576,23,23.43,63,787,997.45,0
13840,2018-05-16 12:49:35,0.3576,23,23.42,63,788,997.45,0
13841,2018-05-16 12:49:39,0.3576,23,23.42,63,789,997.31,0
13842,2018-05-16 12:49:44,0.3576,23,23.42,63,788,997.42,0
13843,2018-05-16 12:49:48,0.3576,23,23.41,63,782,997.42,0
13844,2018-05-16 12:49:53,0.3576,23,23.41,63,775,997.42,0
13845,2018-05-16 12:49:58,0.3576,23,23.41,63,763,997.45,0
13846,2018-05-16 12:50:02,0.3576,23,23.42,63,750,997.48,0
13847,2018-05-16 12:50:06,0.3576,23,23.42,63,738,997.42,0
13848,2018-05-16 12:50:11,0.3576,23,23.41,63,712,997.45,0
13849,2018-05-16 12:50:15,0.3576,23,23.42,63,701,997.42,0
13850,2018-05-16 12:50:19,0.3576,23,23.41,63,698,997.40,0
13851,2018-05-16 12:50:25,0.3576,23,23.42,63,701,997.40,0
13852,2018-05-16 12:50:29,0.3576,23,23.41,63,707,997.42,0
13853,2018-05-16 12:50:33,0.3576,23,23.42,63,712,997.37,0
13854,2018-05-16 12:50:38,0.3576,23,23.41,63,711,997.40,0
13855,2018-05-16 12:50:42,0.3576,23,23.42,63,710,997.51,0
13856,2018-05-16 12:50:46,0.3576,23,23.42,63,711,997.45,0
13857,2018-05-16 12:50:52,0.3576,23,23.42,63,714,997.42,0
13858,2018-05-16 12:50:56,0.3576,23,23.42,63,715,997.45,0
13859,2018-05-16 12:51:00,0.3576,23,23.42,63,715,997.28,0
13860,2018-05-16 12:51:05,0.3576,23,23.43,63,715,997.45,0
13861,2018-05-16 12:51:09,0.3576,23,23.43,63,712,997.43,0
13862,2018-05-16 12:51:13,0.3576,23,23.42,63,709,997.40,0
13863,2018-05-16 12:51:19,0.3576,23,23.42,63,700,997.42,0
13864,2018-05-16 12:51:23,0.3576,23,23.42,63,694,997.28,0
13865,2018-05-16 12:51:27,0.3576,23,23.42,63,693,997.42,0
13866,2018-05-16 12:51:32,0.3576,23,23.42,63,706,997.31,0
13867,2018-05-16 12:51:36,0.3576,23,23.43,63,716,997.34,0
13868,2018-05-16 12:51:40,0.3576,23,23.43,63,718,997.45,0
13869,2018-05-16 12:51:46,0.3576,23,23.43,63,722,997.37,0
13870,2018-05-16 12:51:50,0.3576,23,23.43,63,725,997.34,0
13871,2018-05-16 12:51:54,0.3576,23,23.43,63,725,997.34,0
13872,2018-05-16 12:51:59,0.3576,23,23.43,63,719,997.43,0
13873,2018-05-16 12:52:03,0.3576,23,23.43,63,713,997.43,0
13874,2018-05-16 12:52:07,0.3576,23,23.43,63,715,997.43,0
13875,2018-05-16 12:52:12,0.3576,23,23.43,63,725,997.45,0
13876,2018-05-16 12:52:16,0.3576,23,23.42,63,728,997.45,0
13877,2018-05-16 12:52:21,0.3576,23,23.43,63,726,997.40,0
13878,2018-05-16 12:52:26,0.3576,23,23.42,63,726,997.40,0
13879,2018-05-16 12:52:30,0.3576,23,23.42,63,728,997.37,0
13880,2018-05-16 12:52:34,0.3576,23,23.42,64,725,997.34,0
13881,2018-05-16 12:52:39,0.3576,23,23.43,63,714,997.45,0
13882,2018-05-16 12:52:43,0.3576,23,23.43,63,710,997.43,0
13883,2018-05-16 12:52:47,0.3576,23,23.42,63,710,997.40,0
13884,2018-05-16 12:52:53,0.3576,23,23.42,63,708,997.31,0
13885,2018-05-16 12:52:57,0.3576,23,23.42,63,708,997.42,0
13886,2018-05-16 12:53:01,0.3576,23,23.42,64,709,997.37,0
13887,2018-05-16 12:53:06,0.3576,23,23.42,64,705,997.31,0
13888,2018-05-16 12:53:10,0.3576,23,23.41,63,696,997.42,0
13889,2018-05-16 12:53:14,0.3576,23,23.42,64,689,997.42,0
13890,2018-05-16 12:53:20,0.3536,23,23.43,64,695,997.43,0
13891,2018-05-16 12:53:24,0.3522,23,23.41,64,697,997.48,0
13892,2018-05-16 12:53:28,0.3522,23,23.42,64,706,997.45,0
13893,2018-05-16 12:53:33,0.3522,23,23.41,64,719,997.34,0
13894,2018-05-16 12:53:37,0.3522,23,23.42,64,727,997.40,0
13895,2018-05-16 12:53:41,0.3522,23,23.41,64,736,997.37,0
13896,2018-05-16 12:53:47,0.3522,23,23.41,64,752,997.31,0
13897,2018-05-16 12:53:51,0.3522,23,23.41,64,767,997.42,0
13898,2018-05-16 12:53:55,0.3522,23,23.42,64,781,997.48,0
13899,2018-05-16 12:54:00,0.3482,23,23.41,64,799,997.34,0
13900,2018-05-16 12:54:04,0.3482,23,23.41,64,809,997.40,0
13901,2018-05-16 12:54:08,0.3482,23,23.41,64,822,997.40,0
13902,2018-05-16 12:54:14,0.3482,23,23.41,64,834,997.34,0
13903,2018-05-16 12:54:18,0.3496,23,23.42,64,838,997.37,0
13904,2018-05-16 12:54:22,0.3522,23,23.42,64,834,997.31,0
13905,2018-05-16 12:54:27,0.3522,23,23.41,64,828,997.40,0
13906,2018-05-16 12:54:31,0.3522,23,23.41,64,816,997.42,0
13907,2018-05-16 12:54:35,0.3522,23,23.42,64,802,997.40,0
13908,2018-05-16 12:54:40,0.3522,23,23.42,64,781,997.37,0
13909,2018-05-16 12:54:44,0.3522,23,23.41,64,767,997.40,0
13910,2018-05-16 12:54:49,0.3522,23,23.41,64,758,997.42,0
13911,2018-05-16 12:54:54,0.3522,23,23.43,64,756,997.43,0
13912,2018-05-16 12:54:58,0.3522,23,23.43,64,759,997.29,0
13913,2018-05-16 12:55:02,0.3522,23,23.42,64,761,997.42,0
13914,2018-05-16 12:55:07,0.3522,23,23.42,63,765,997.34,0
13915,2018-05-16 12:55:11,0.3522,23,23.42,63,768,997.40,0
13916,2018-05-16 12:55:15,0.3522,23,23.42,64,772,997.42,0
13917,2018-05-16 12:55:21,0.3522,23,23.42,63,781,997.37,0
13918,2018-05-16 12:55:25,0.3522,23,23.43,63,787,997.40,0
13919,2018-05-16 12:55:29,0.3522,23,23.42,63,792,997.31,0
13920,2018-05-16 12:55:34,0.3522,23,23.43,63,793,997.31,0
13921,2018-05-16 12:55:38,0.3522,23,23.43,63,792,997.34,0
13922,2018-05-16 12:55:42,0.3522,23,23.42,63,792,997.31,0
13923,2018-05-16 12:55:48,0.3522,23,23.42,63,796,997.26,0
13924,2018-05-16 12:55:52,0.3522,23,23.42,63,799,997.26,0
13925,2018-05-16 12:55:56,0.3522,23,23.43,63,803,997.31,0
13926,2018-05-16 12:56:01,0.3522,23,23.43,63,808,997.31,0
13927,2018-05-16 12:56:05,0.3522,23,23.43,63,812,997.26,0
13928,2018-05-16 12:56:09,0.3522,23,23.44,63,816,997.23,0
13929,2018-05-16 12:56:15,0.3522,23,23.44,63,824,997.34,0
13930,2018-05-16 12:56:19,0.3522,23,23.44,63,831,997.23,0
13931,2018-05-16 12:56:23,0.3549,23,23.43,63,840,997.34,0
13932,2018-05-16 12:56:28,0.3576,23,23.44,63,849,997.23,0
13933,2018-05-16 12:56:32,0.3576,23,23.44,63,854,997.26,0
13934,2018-05-16 12:56:36,0.3576,23,23.43,63,855,997.23,0
13935,2018-05-16 12:56:42,0.3576,23,23.44,63,854,997.29,0
13936,2018-05-16 12:56:46,0.3576,23,23.44,63,853,997.23,0
13937,2018-05-16 12:56:50,0.3576,23,23.44,63,849,997.31,0
13938,2018-05-16 12:56:55,0.3576,23,23.44,63,839,997.26,0
13939,2018-05-16 12:56:59,0.3576,23,23.45,63,830,997.29,0
13940,2018-05-16 12:57:03,0.3576,23,23.45,63,822,997.23,0
13941,2018-05-16 12:57:08,0.3576,23,23.44,63,819,997.20,0
13942,2018-05-16 12:57:12,0.3576,23,23.45,63,824,997.26,0
13943,2018-05-16 12:57:17,0.3576,23,23.45,63,835,997.23,0
13944,2018-05-16 12:57:22,0.3576,23,23.45,63,856,997.29,0
13945,2018-05-16 12:57:26,0.3576,23,23.46,63,866,997.26,0
13946,2018-05-16 12:57:30,0.3576,23,23.46,63,860,997.26,0
13947,2018-05-16 12:57:35,0.3576,23,23.46,63,849,997.34,0
13948,2018-05-16 12:57:39,0.3576,23,23.44,63,844,997.20,0
13949,2018-05-16 12:57:43,0.3576,23,23.45,63,839,997.23,0
13950,2018-05-16 12:57:49,0.3576,23,23.46,63,834,997.23,0
13951,2018-05-16 12:57:53,0.3576,23,23.45,63,830,997.20,0
13952,2018-05-16 12:57:57,0.3576,23,23.46,63,821,997.26,0
13953,2018-05-16 12:58:02,0.3576,23,23.46,63,793,997.26,0
13954,2018-05-16 12:58:06,0.3576,23,23.46,63,777,997.23,0
13955,2018-05-16 12:58:10,0.3576,23,23.47,63,766,997.23,0
13956,2018-05-16 12:58:16,0.3576,23,23.47,63,753,997.21,0
13957,2018-05-16 12:58:20,0.3576,23,23.46,63,740,997.23,0
13958,2018-05-16 12:58:24,0.3576,23,23.46,63,723,997.20,0
13959,2018-05-16 12:58:29,0.3576,23,23.46,63,699,997.23,0
13960,2018-05-16 12:58:33,0.3576,23,23.47,63,685,997.21,0
13961,2018-05-16 12:58:37,0.3576,23,23.47,63,675,997.26,0
13962,2018-05-16 12:58:43,0.3576,23,23.46,63,661,997.20,0
13963,2018-05-16 12:58:47,0.3576,23,23.46,63,655,997.23,0
13964,2018-05-16 12:58:51,0.3576,23,23.46,63,648,997.23,0
13965,2018-05-16 12:58:56,0.3576,23,23.47,63,630,997.18,0
13966,2018-05-16 12:59:00,0.3576,23,23.47,63,615,997.15,0
13967,2018-05-16 12:59:04,0.3576,23,23.47,63,603,997.23,0
13968,2018-05-16 12:59:10,0.3576,23,23.47,63,588,997.26,0
13969,2018-05-16 12:59:14,0.3576,23,23.46,63,578,997.26,0
13970,2018-05-16 12:59:18,0.3576,23,23.46,63,568,997.18,0
13971,2018-05-16 12:59:23,0.3536,23,23.46,63,558,997.20,0
13972,2018-05-16 12:59:27,0.3522,23,23.46,63,552,997.23,0
13973,2018-05-16 12:59:31,0.3522,23,23.45,63,548,997.23,0
13974,2018-05-16 12:59:36,0.3522,23,23.46,63,543,997.20,0
13975,2018-05-16 12:59:41,0.3522,23,23.47,63,540,997.26,0
13976,2018-05-16 12:59:45,0.3522,23,23.46,63,537,997.18,0
13977,2018-05-16 12:59:50,0.3522,23,23.45,63,534,997.18,0
13978,2018-05-16 12:59:54,0.3549,23,23.46,63,533,997.20,0
13979,2018-05-16 12:59:58,0.3576,23,23.45,63,530,997.20,0
13980,2018-05-16 13:00:03,0.3576,23,23.45,63,529,997.18,0
13981,2018-05-16 13:00:07,0.3576,23,23.46,63,528,997.26,0
13982,2018-05-16 13:00:11,0.3576,23,23.45,63,528,997.20,0
13983,2018-05-16 13:00:17,0.3576,23,23.45,63,529,997.15,0
13984,2018-05-16 13:00:21,0.3576,23,23.45,63,530,997.23,0
13985,2018-05-16 13:00:25,0.3576,23,23.46,63,530,997.23,0
13986,2018-05-16 13:00:30,0.3576,23,23.45,63,530,997.20,0
13987,2018-05-16 13:00:34,0.3576,23,23.45,63,529,997.20,0
13988,2018-05-16 13:00:38,0.3576,23,23.44,63,529,997.26,0
13989,2018-05-16 13:00:44,0.3576,23,23.44,63,530,997.26,0
13990,2018-05-16 13:00:48,0.3576,23,23.44,63,533,997.20,0
13991,2018-05-16 13:00:52,0.3576,23,23.44,63,535,997.23,0
13992,2018-05-16 13:00:57,0.3576,23,23.43,63,539,997.20,0
13993,2018-05-16 13:01:01,0.3576,23,23.44,63,542,997.23,0
13994,2018-05-16 13:01:05,0.3576,23,23.43,63,546,997.17,0
13995,2018-05-16 13:01:11,0.3576,23,23.43,63,552,997.20,0
13996,2018-05-16 13:01:15,0.3576,23,23.44,63,557,997.20,0
13997,2018-05-16 13:01:19,0.3576,23,23.42,63,562,997.17,0
13998,2018-05-16 13:01:24,0.3576,23,23.43,63,568,997.17,0
13999,2018-05-16 13:01:28,0.3576,23,23.42,63,571,997.17,0
14000,2018-05-16 13:01:32,0.3576,23,23.43,63,575,997.23,0
14001,2018-05-16 13:01:38,0.3576,23,23.42,63,576,997.23,0
14002,2018-05-16 13:01:42,0.3576,23,23.43,63,577,997.17,0
14003,2018-05-16 13:01:46,0.3576,23,23.43,63,577,997.17,0
14004,2018-05-16 13:01:51,0.3576,23,23.44,63,578,997.20,0
14005,2018-05-16 13:01:55,0.3589,23,23.42,63,577,997.14,0
14006,2018-05-16 13:01:59,0.3616,23,23.42,63,578,997.17,0
14007,2018-05-16 13:02:04,0.3616,23,23.42,63,578,997.28,0
14008,2018-05-16 13:02:09,0.3616,23,23.42,63,580,997.17,0
14009,2018-05-16 13:02:13,0.3616,23,23.43,64,580,997.09,0
14010,2018-05-16 13:02:18,0.3616,23,23.41,64,581,997.14,0
14011,2018-05-16 13:02:22,0.3616,23,23.42,63,582,997.09,0
14012,2018-05-16 13:02:26,0.3616,23,23.43,64,583,997.17,0
14013,2018-05-16 13:02:31,0.3616,23,23.42,63,583,997.17,0
14014,2018-05-16 13:02:35,0.3616,23,23.43,63,586,997.20,0
14015,2018-05-16 13:02:39,0.3616,23,23.43,64,586,997.15,0
14016,2018-05-16 13:02:45,0.3616,23,23.43,63,586,997.15,0
14017,2018-05-16 13:02:49,0.3616,23,23.43,63,587,997.20,0
14018,2018-05-16 13:02:53,0.3603,23,23.43,63,589,997.17,0
14019,2018-05-16 13:02:58,0.3576,23,23.43,64,589,997.17,0
14020,2018-05-16 13:03:02,0.3576,23,23.43,63,588,997.12,0
14021,2018-05-16 13:03:06,0.3576,23,23.43,63,587,997.20,0
14022,2018-05-16 13:03:12,0.3576,23,23.42,63,586,997.17,0
14023,2018-05-16 13:03:16,0.3576,23,23.42,64,586,997.20,0
14024,2018-05-16 13:03:20,0.3576,23,23.43,64,588,997.15,0
14025,2018-05-16 13:03:25,0.3576,23,23.42,64,589,997.14,0
14026,2018-05-16 13:03:29,0.3576,23,23.42,64,588,997.17,0
14027,2018-05-16 13:03:33,0.3576,23,23.41,63,587,997.14,0
14028,2018-05-16 13:03:39,0.3576,23,23.41,63,587,997.12,0
14029,2018-05-16 13:03:43,0.3576,23,23.41,64,586,997.14,0
14030,2018-05-16 13:03:47,0.3576,23,23.42,64,586,997.12,0
14031,2018-05-16 13:03:52,0.3576,23,23.41,63,583,997.12,0
14032,2018-05-16 13:03:56,0.3549,23,23.41,64,580,997.09,0
14033,2018-05-16 13:04:00,0.3522,23,23.41,64,579,997.09,0
14034,2018-05-16 13:04:06,0.3536,23,23.42,63,580,997.06,0
14035,2018-05-16 13:04:10,0.3576,23,23.42,63,580,997.14,0
14036,2018-05-16 13:04:14,0.3576,23,23.41,63,579,997.06,0
14037,2018-05-16 13:04:19,0.3576,23,23.41,63,575,997.00,0
14038,2018-05-16 13:04:23,0.3576,23,23.41,63,572,997.03,0
14039,2018-05-16 13:04:27,0.3576,23,23.41,63,568,997.06,0
14040,2018-05-16 13:04:32,0.3576,23,23.41,63,564,997.06,0
14041,2018-05-16 13:04:37,0.3576,23,23.41,63,560,997.09,0
14042,2018-05-16 13:04:41,0.3549,23,23.41,63,557,997.06,0
14043,2018-05-16 13:04:46,0.3522,23,23.42,64,553,997.06,0
14044,2018-05-16 13:04:50,0.3522,23,23.41,64,550,997.09,0
14045,2018-05-16 13:04:54,0.3522,23,23.42,63,548,997.06,0
14046,2018-05-16 13:04:59,0.3522,23,23.41,63,545,997.03,0
14047,2018-05-16 13:05:03,0.3522,23,23.41,63,544,997.09,0
14048,2018-05-16 13:05:07,0.3522,23,23.41,63,542,996.98,0
14049,2018-05-16 13:05:13,0.3522,23,23.41,63,540,997.06,0
14050,2018-05-16 13:05:17,0.3522,23,23.41,63,538,997.00,0
14051,2018-05-16 13:05:21,0.3522,23,23.41,63,536,997.03,0
14052,2018-05-16 13:05:26,0.3522,23,23.42,63,535,997.06,0
14053,2018-05-16 13:05:30,0.3522,23,23.41,63,534,997.06,0
14054,2018-05-16 13:05:34,0.3522,23,23.41,64,533,997.06,0
14055,2018-05-16 13:05:40,0.3522,23,23.41,64,533,997.06,0
14056,2018-05-16 13:05:44,0.3522,23,23.41,63,533,997.06,0
14057,2018-05-16 13:05:48,0.3522,23,23.41,63,533,997.06,0
14058,2018-05-16 13:05:53,0.3522,23,23.40,64,536,997.03,0
14059,2018-05-16 13:05:57,0.3522,23,23.40,63,540,997.06,0
14060,2018-05-16 13:06:01,0.3522,23,23.41,63,545,997.06,0
14061,2018-05-16 13:06:07,0.3522,23,23.40,64,550,997.00,0
14062,2018-05-16 13:06:11,0.3522,23,23.39,64,555,997.06,0
14063,2018-05-16 13:06:15,0.3522,23,23.40,64,558,997.00,0
14064,2018-05-16 13:06:20,0.3522,23,23.39,64,562,997.06,0
14065,2018-05-16 13:06:24,0.3522,23,23.39,64,564,997.00,0
14066,2018-05-16 13:06:28,0.3522,23,23.39,64,564,997.06,0
14067,2018-05-16 13:06:34,0.3522,23,23.40,64,561,997.03,0
14068,2018-05-16 13:06:38,0.3522,23,23.39,64,558,997.03,0
14069,2018-05-16 13:06:42,0.3522,23,23.39,64,555,997.00,0
14070,2018-05-16 13:06:47,0.3496,23,23.38,64,552,997.00,0
14071,2018-05-16 13:06:51,0.3482,23,23.39,64,550,997.00,0
14072,2018-05-16 13:06:55,0.3482,23,23.38,64,550,997.03,0
14073,2018-05-16 13:07:00,0.3482,23,23.40,63,550,997.03,0
14074,2018-05-16 13:07:05,0.3482,23,23.38,63,550,997.06,0
14075,2018-05-16 13:07:09,0.3522,23,23.38,63,552,997.08,0
14076,2018-05-16 13:07:14,0.3522,23,23.38,64,555,997.00,0
14077,2018-05-16 13:07:18,0.3522,23,23.39,63,558,997.09,0
14078,2018-05-16 13:07:22,0.3496,23,23.38,64,560,997.06,0
14079,2018-05-16 13:07:27,0.3482,23,23.38,63,564,997.03,0
14080,2018-05-16 13:07:31,0.3482,23,23.38,64,566,997.06,0
14081,2018-05-16 13:07:35,0.3482,23,23.38,63,568,997.03,0
14082,2018-05-16 13:07:41,0.3482,23,23.39,63,568,997.03,0
14083,2018-05-16 13:07:45,0.3482,23,23.39,63,568,997.11,0
14084,2018-05-16 13:07:49,0.3496,23,23.39,63,567,997.03,0
14085,2018-05-16 13:07:54,0.3522,23,23.38,64,565,997.03,0
14086,2018-05-16 13:07:58,0.3522,23,23.39,64,562,997.03,0
14087,2018-05-16 13:08:02,0.3522,23,23.39,64,559,997.00,0
14088,2018-05-16 13:08:08,0.3482,23,23.39,64,555,997.03,0
14089,2018-05-16 13:08:12,0.3482,23,23.39,64,553,997.06,0
14090,2018-05-16 13:08:16,0.3482,23,23.38,64,550,997.03,0
14091,2018-05-16 13:08:21,0.3482,23,23.38,64,548,997.06,0
14092,2018-05-16 13:08:25,0.3509,23,23.38,64,546,997.03,0
14093,2018-05-16 13:08:29,0.3522,23,23.38,64,545,997.06,0
14094,2018-05-16 13:08:35,0.3522,23,23.38,63,543,997.06,0
14095,2018-05-16 13:08:39,0.3522,23,23.38,63,542,997.00,0
14096,2018-05-16 13:08:43,0.3522,23,23.38,63,540,997.06,0
14097,2018-05-16 13:08:48,0.3522,23,23.38,63,539,997.06,0
14098,2018-05-16 13:08:52,0.3522,23,23.37,63,538,997.03,0
14099,2018-05-16 13:08:56,0.3522,23,23.38,63,535,997.11,0
14100,2018-05-16 13:09:02,0.3522,23,23.38,63,533,997.00,0
14101,2018-05-16 13:09:06,0.3522,23,23.37,63,530,997.06,0
14102,2018-05-16 13:09:10,0.3522,23,23.38,63,527,997.06,0
14103,2018-05-16 13:09:15,0.3522,23,23.38,64,524,997.11,0
14104,2018-05-16 13:09:19,0.3522,23,23.38,64,522,997.06,0
14105,2018-05-16 13:09:23,0.3522,23,23.38,63,520,997.06,0
14106,2018-05-16 13:09:28,0.3522,23,23.38,64,518,997.03,0
14107,2018-05-16 13:09:33,0.3522,23,23.38,63,516,997.00,0
14108,2018-05-16 13:09:37,0.3522,23,23.37,63,514,997.00,0
14109,2018-05-16 13:09:42,0.3522,23,23.38,64,510,997.03,0
14110,2018-05-16 13:09:46,0.3522,23,23.38,64,508,997.06,0
14111,2018-05-16 13:09:50,0.3522,23,23.38,63,505,997.06,0
14112,2018-05-16 13:09:55,0.3522,23,23.39,63,501,997.06,0
14113,2018-05-16 13:09:59,0.3522,23,23.38,64,499,997.03,0
14114,2018-05-16 13:10:03,0.3522,23,23.38,63,495,997.06,0
14115,2018-05-16 13:10:09,0.3563,23,23.38,63,492,997.06,0
14116,2018-05-16 13:10:13,0.3536,23,23.38,63,489,997.00,0
14117,2018-05-16 13:10:17,0.3522,23,23.38,64,486,997.06,0
14118,2018-05-16 13:10:22,0.3522,23,23.37,63,482,997.11,0
14119,2018-05-16 13:10:26,0.3522,23,23.38,63,480,997.08,0
